url	parent	ps	ns	text
https://www.stanford.edu/atoz	a			Skip to content
https://www.stanford.edu/atoz	a			Stanford University
https://www.stanford.edu/atoz	a			Students
https://www.stanford.edu/atoz	a			Faculty & Staff
https://www.stanford.edu/atoz	a			Parents
https://www.stanford.edu/atoz	a			Visitors
https://www.stanford.edu/atoz	a			Alumni
https://www.stanford.edu/atoz	button			Search
https://www.stanford.edu/atoz	button			Menu
https://www.stanford.edu/atoz	a			News
https://www.stanford.edu/atoz	a			Events
https://www.stanford.edu/atoz	a			Academics
https://www.stanford.edu/atoz	a			Research
https://www.stanford.edu/atoz	a			Health Care
https://www.stanford.edu/atoz	a			Campus Life
https://www.stanford.edu/atoz	a			Admission
https://www.stanford.edu/atoz	a			About
https://www.stanford.edu/atoz	label			Search term
https://www.stanford.edu/atoz	h2			Search Stanford:
https://www.stanford.edu/atoz	label			Web
https://www.stanford.edu/atoz	label			People
https://www.stanford.edu/atoz	button			 Search Web
https://www.stanford.edu/atoz	p		a	       Other ways to search:         
https://www.stanford.edu/atoz	a			Map
https://www.stanford.edu/atoz	a			Profiles
https://www.stanford.edu/atoz	h2			Main Content
https://www.stanford.edu/atoz	h1			Index of Stanford websites
https://www.stanford.edu/atoz	a		span	All
https://www.stanford.edu/atoz	span			 - Tab selected
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	span			 - Tab
https://www.stanford.edu/atoz	h2			List of websites
https://www.stanford.edu/atoz	a			Academic Calendar
https://www.stanford.edu/atoz	a			Academic Council Senate
https://www.stanford.edu/atoz	a			Accessible Education, Office of
https://www.stanford.edu/atoz	a			Accounts (SUNet ID)
https://www.stanford.edu/atoz	a			Administrative Guide
https://www.stanford.edu/atoz	a			Administrative Systems (AS)
https://www.stanford.edu/atoz	a			Admission, Graduate
https://www.stanford.edu/atoz	a			Admission, Undergraduate
https://www.stanford.edu/atoz	a			Adolescence Center
https://www.stanford.edu/atoz	a			Advanced Project Management
https://www.stanford.edu/atoz	a			Aerobics Program
https://www.stanford.edu/atoz	a			Aeronautics & Astronautics Department
https://www.stanford.edu/atoz	a			African and African-American Studies
https://www.stanford.edu/atoz	a			African Collection, Stanford University Libraries
https://www.stanford.edu/atoz	a			African Studies
https://www.stanford.edu/atoz	a			Aging Clinical Research Center
